@relation 'Dataset-weka.filters.unsupervised.attribute.Remove-R1-3-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last'

@attribute NestingDepth numeric
@attribute CyclomaticComplexity numeric
@attribute CodeSmells numeric
@attribute stmtAdded numeric
@attribute avgChurn numeric
@attribute IsBuggy {no,yes}

@data
0.051724,0.03125,0,0.000871,0.000465,yes
0.413793,0.3125,0.666667,0.000871,0.000775,yes
0,0,0,0,0,yes
0.224138,0.1875,0.333333,0.010229,0.014562,yes
0,0,0,0.000109,0.00031,yes
0.051724,0.03125,0,0.718063,0.511541,yes
0.034483,0,0,0.000109,0.00031,yes
0.051724,0.03125,0,0.00272,0.002556,yes
0.034483,0.03125,0,0.00185,0.001084,yes
0.068966,0.0625,0,0,0,yes
0.258621,0.1875,0.333333,0.005005,0.00253,yes
0.103448,0.0625,0,0.012405,0.009218,yes
0.103448,0.0625,0.666667,0.001088,0.001033,yes
0.068966,0.03125,0.333333,0,0,yes
0.017241,0.75,0.666667,0.001523,0.00031,yes
0.293103,0.21875,0.333333,0,0,yes
0,0,0,0,0,yes
0.155172,0.09375,0.333333,0,0,yes
0.224138,0.1875,0.333333,0.000762,0.00093,yes
0.172414,0.15625,0.333333,0.000326,0.000465,yes
0.224138,0.1875,0.333333,0.010229,0.014562,yes
0.086207,0.03125,0,0,0,yes
0.017241,0.09375,0,0.001088,0.000723,yes
0.12069,0.0625,0.333333,0,0,yes
0.086207,0.0625,0.333333,0,0,yes
0,0,0,0.002938,0.004183,yes
0.224138,0.15625,0.333333,0.002285,0.001123,yes
0.155172,0.0625,0.333333,0.005876,0.001576,yes
0,0,0,0,0,yes
0.051724,0.03125,0,0,0,yes
0.155172,0.0625,0.333333,0.005876,0.001576,yes
0,0,0,0,0,yes
0.137931,0.125,0,0.010229,0.014562,yes
0.206897,0.09375,0.333333,0.000544,0.00062,yes
0.137931,0.09375,0,0.003591,0.001755,yes
0,0,0,0.002394,0.001782,yes
0.155172,0.0625,0.333333,0.005876,0.001576,yes
0.086207,0.09375,0.333333,0.000218,0.00031,yes
0.137931,0.09375,0,0.003591,0.001755,yes
0.12069,0.0625,0.333333,0.003156,0.00253,yes
0.068966,0.0625,0,0.000326,0.00062,yes
0.034483,0,0,0.000109,0.00031,yes
0.172414,0.09375,0.333333,0.001088,0.001033,yes
0.086207,0.0625,0,0.010337,0.014717,yes
0,0,0,0.718063,0.511541,yes
0.051724,0.03125,0,0.02198,0.012187,yes
0.086207,0.0625,0,0.008923,0.003447,yes
0.034483,0.03125,0,0.000326,0.000387,yes
0.172414,0.125,0.333333,0.000218,0.00062,yes
0.103448,0.0625,0.333333,0.022089,0.009605,yes
0.37931,0.1875,0.333333,0.00642,0.004802,yes
0,0,0,0,0,yes
0,0,0,0,0,yes
0.12069,0.09375,0.333333,0.011099,0.002576,yes
0.155172,0.09375,0.666667,0.008705,0.002892,yes
0.155172,0.09375,0.333333,0.00185,0.003408,yes
0.206897,0.21875,0.333333,0.000653,0.000775,yes
0,0,0,0,0,yes
0.103448,0.0625,0.333333,0.000871,0.001007,yes
0,0,0.333333,0.003482,0.002634,yes
0.051724,0.03125,0,0.006855,0.002076,yes
0,0,0,0.000109,0.00031,yes
0.206897,0.125,0.333333,0.028183,0.016835,yes
0,0,0,0,0,yes
0,0,0,0,0,yes
0.327586,0.3125,0.666667,0.001632,0.001498,yes
0.034483,0.03125,0,0.00185,0.001084,yes
0.206897,0.125,0.333333,0.001088,0.001084,yes
0,0,0,0,0,yes
0,0,0,0.002503,0.001278,yes
0.086207,0.0625,0.333333,0.001523,0.002014,yes
0.12069,0.15625,0.333333,0.71099,0.512858,yes
0.37931,0.1875,0.333333,0.00642,0.004802,yes
0.517241,0.375,0.666667,0.009902,0.00229,yes
0.137931,0.09375,0,0.004897,0.006971,yes
0.103448,0.03125,0.333333,0.000326,0.00093,yes
0.293103,0.21875,0.333333,0,0,yes
0,0,0,0.000544,0.000775,yes
0,0,0.333333,0.003482,0.002634,yes
0.155172,0.09375,0.333333,0.000979,0.000527,yes
0.034483,0.03125,0,0.000218,0.000775,yes
0.206897,0.125,0.333333,0,0,yes
0.034483,0.03125,0.333333,0.000435,0.000775,yes
0.068966,0.0625,0,0,0,yes
0.844828,0.5,0.666667,0.000653,0.000852,yes
0.103448,0.0625,0.333333,0.000544,0.001549,yes
0.086207,0.0625,0,0.008923,0.003447,yes
0.034483,0.03125,0,0.00185,0.001084,yes
0,0,0,0.001959,0.001859,yes
0.12069,0.09375,0.333333,0.002285,0.002866,yes
0.155172,0.125,0.333333,0.001632,0.00129,yes
0.12069,0.09375,0.333333,0.002285,0.002866,yes
0,0,0,0,0,yes
0.155172,0.0625,0.333333,0.005876,0.001576,yes
0.017241,0.09375,0,0.000653,0.000775,yes
0.034483,0.03125,0,0.00185,0.001084,yes
0.275862,0.25,0.333333,0,0,yes
0.051724,0.03125,0,0.000109,0.000465,yes
0,0,0,0.000109,0.00031,yes
0.068966,0.0625,0.333333,0.004679,0.002324,yes
0,0,0,0.002938,0.004183,yes
0.034483,0.03125,0,0.008487,0.012084,yes
0.206897,0.125,0.333333,0,0,yes
0,0,0,0,0,yes
0.034483,0.03125,0,0,0,yes
0.189655,0.09375,0.333333,0.00272,0.001084,yes
0.051724,0.03125,0,0.006855,0.002076,yes
0.155172,0.09375,0.666667,0.022198,0.007075,yes
0.155172,0.09375,0.333333,0.004788,0.002789,yes
0.017241,0.71875,0.666667,0.001523,0.00031,yes
0.086207,0.0625,0.333333,0.001523,0.002014,yes
0.034483,0.03125,0,0.000435,0.001239,yes
0,0,0,0,0,yes
0,0,0,0,0,yes
0,0,0,0,0,yes
0.241379,0.15625,0.333333,0.000653,0.000516,yes
0.327586,0.1875,0.333333,0,0,yes
0.034483,0.03125,0,0.00185,0.001084,yes
0,0,0,0.004788,0.003408,yes
0.051724,0.03125,0,0.00185,0.002375,yes
0,0,0,0.000109,0.000155,yes
0,0,0,0,0,yes
0.172414,0.15625,0.333333,0.005767,0.002943,yes
0,0,0,0,0,yes
0,0,0,0,0,yes
0,0,0.333333,0.003482,0.002634,yes
0.206897,0.125,0.333333,0.028183,0.016835,yes
0.086207,0.0625,0,0.008923,0.003447,yes
0.034483,0.03125,0,0.00185,0.001084,yes
0.137931,0.09375,0.333333,0.000326,0.000465,yes
0,0,0,0,0,yes
0.224138,0.0625,0.333333,0.001959,0.001239,yes
0.086207,0.0625,0.333333,0,0,yes
0.103448,0.0625,0.333333,0.000871,0.001007,yes
0,0,0.333333,0.028183,0.020294,yes
0,0,0,0,0,yes
0.206897,0.15625,0.666667,0.00272,0.0016,yes
0.051724,0.03125,0,0.718063,0.511541,yes
0,0,0,0,0,yes
0.172414,0.09375,0.333333,0.001088,0.001033,yes
0,0,0,0.000109,0.00031,yes
0,0,0,0,0,yes
0.068966,0.0625,0,0,0,yes
0.189655,0.125,0.333333,0.005441,0.002293,yes
0.12069,0.15625,0.333333,0.000544,0.00062,yes
0,0,0,0,0,yes
0.12069,0.09375,0.333333,0.016649,0.011929,yes
0,0,0,0,0,yes
0.344828,0.28125,0.333333,0.015452,0.021998,yes
0.086207,0.0625,0,0.000109,0.00031,yes
0.068966,0.0625,0,0,0,yes
0.137931,0.09375,0.333333,0.015234,0.005732,yes
0,0,0.333333,0.003482,0.002634,yes
0.086207,0.0625,0,0,0,yes
0.068966,0.0625,0,0.000979,0.001704,yes
0.086207,0.0625,0,0.003591,0.001332,yes
0.275862,0.15625,0.333333,0,0,yes
0.103448,0.0625,0.333333,0.006094,0.004957,yes
0,0,0,0.000435,0.000775,yes
0,0,0,0,0,yes
0.258621,0.1875,0.333333,0.005005,0.00253,yes
0.086207,0.0625,0,0.000109,0.00031,yes
0,0,0,0,0,yes
0.086207,0.0625,0.333333,0,0,yes
0,0,0,0.003264,0.001653,yes
0.051724,0.03125,0,0.001632,0.001859,yes
0.224138,0.125,0.333333,0.001632,0.001704,yes
0.12069,0.09375,0.333333,0.000109,0.00031,yes
0.034483,0,0,0.718063,0.511541,yes
0,0,0,0.000109,0.00031,yes
0.137931,0.09375,0,0,0,yes
0.37931,0.1875,0.333333,0.00642,0.004802,yes
0,0,0,0.001197,0.002014,yes
0.12069,0.0625,0.333333,0.003156,0.00253,yes
0.12069,0.09375,0.333333,0.002285,0.002866,yes
0.017241,0.09375,0,0.001088,0.000723,yes
0.155172,0.09375,0.333333,0.000979,0.000527,yes
0,0,0,0.000109,0.00031,yes
0,0,0,0,0,yes
0.724138,0.78125,0.666667,0.004788,0.002208,yes
0,0,0,0.000435,0.00062,yes
0.344828,0.21875,0.333333,0.007182,0.010225,yes
0.137931,0.09375,0,0,0,yes
0.206897,0.09375,0.333333,0.000544,0.00062,yes
0.068966,0.03125,0.333333,0.000435,0.000775,yes
0.034483,0.03125,0,0,0,yes
0,0,0.333333,0.000218,0.000465,yes
0.068966,0.0625,0,0,0,yes
0.189655,0.125,0.333333,0,0,yes
0,0,0,0.000109,0.00031,yes
0.017241,0,0,0.003373,0.004802,yes
0,0,0,0.016975,0.024322,yes
0.017241,0.09375,0,0.000653,0.000775,yes
0,0,0,0,0,yes
0.12069,0.09375,0.333333,0.011099,0.002576,yes
0,0,0,0.000109,0.00031,yes
0.051724,0.03125,0,0,0,yes
0.034483,0.03125,0,0.000218,0.000775,yes
0.051724,0.03125,0,0.00185,0.002375,yes
0.224138,0.1875,0.333333,0.010229,0.014562,yes
0.327586,0.3125,0.666667,0.001632,0.001498,yes
0,0,0,0,0,yes
0.103448,0.09375,0.333333,0.000326,0.000465,yes
0.034483,0.03125,0,0.000979,0.00093,yes
0.103448,0.09375,0.666667,0.000762,0.001084,yes
0.034483,0.03125,0.333333,0.008487,0.005693,yes
0,0,0.333333,0.022742,0.016654,yes
0.034483,0.03125,0,0,0,yes
0,0,0,0,0,yes
0,0,0,0.018498,0.0134,yes
0.034483,0.03125,0,0.000326,0.000387,yes
0.051724,0.03125,0,0.000109,0.00031,yes
0,0,0,0.001197,0.002014,yes
0.103448,0.0625,0.333333,0.000544,0.001549,yes
0,0,0,0,0,yes
0,0,0,0.000109,0.000155,yes
0.258621,0.15625,0.333333,0.000653,0.000542,yes
0.068966,0.0625,0,0,0,yes
0.137931,0.09375,0,0.003591,0.001755,yes
0,0,0,0,0,yes
0,0,0.333333,0.701959,1,yes
0.327586,0.21875,0.333333,0.000871,0.001239,yes
0.258621,0.21875,0.333333,0.006638,0.00275,yes
0.068966,0.03125,0.333333,0,0,yes
0.293103,0.21875,0.333333,0,0,yes
0,0,0,0,0,yes
0.086207,0.0625,0,0.002394,0.001549,yes
0.086207,0.0625,0.333333,0,0,yes
0.051724,0.03125,0,0.000653,0.001084,yes
0.086207,0.0625,0.333333,0.00555,0.003563,yes
0.103448,0.125,0.333333,0.009684,0.007075,yes
0,0,0,0.001197,0.002014,yes
0,0,0,0,0,yes
0,0,0,0,0,yes
0.241379,0.15625,0.333333,0.000653,0.000516,yes
0.103448,0.0625,0.666667,0.000653,0.000387,yes
0.034483,0.03125,0,0.000218,0.00031,yes
0.068966,0.0625,0.333333,0.000544,0.000516,yes
0.12069,0.09375,0.333333,0.016649,0.011929,yes
0.034483,0.03125,0,0.00185,0.001084,yes
0.068966,0.03125,0.333333,0.001197,0.003408,yes
0.034483,0.03125,0.333333,0.000435,0.000775,yes
0,0,0,0,0,yes
0.844828,0.5,0.666667,0.000653,0.000852,yes
0,0,0.333333,0.028183,0.020294,yes
0,0,0,0.000326,0.000465,yes
0.017241,0.09375,0,0.000653,0.000775,yes
0.068966,0.0625,0.333333,0.000435,0.00031,yes
0.206897,0.09375,0.333333,0.000544,0.00062,yes
0.034483,0.03125,0,0.00185,0.001084,yes
0.034483,0.03125,0,0.000218,0.00031,yes
0,0,0,0,0,yes
0.586207,0.34375,0.666667,0.000218,0.00062,yes
0.155172,0.0625,0.333333,0.005876,0.001576,yes
0.034483,0.03125,0.333333,0.000109,0.00031,yes
0.034483,0.03125,0,0.022198,0.010586,yes
0,0,0,0,0,yes
0,0,0,0.002938,0.004183,yes
0.344828,0.21875,0.333333,0.001197,0.001136,yes
0.068966,0.0625,0,0,0,yes
0,0,0,0,0,yes
0.051724,0.0625,0.333333,0.000326,0.000465,yes
0.034483,0.03125,0,0.000218,0.000465,yes
0.051724,0.03125,0,0.001632,0.001859,yes
0.155172,0.09375,0.666667,0.008705,0.002892,yes
0.586207,0.34375,0.666667,0.000218,0.00062,yes
0.086207,0.0625,0,0.012731,0.006868,yes
0,0,0,0,0,yes
0.258621,0.21875,0.333333,0,0,yes
0.155172,0.09375,0.666667,0.008705,0.002892,yes
0.034483,0.03125,0,0.022198,0.010586,yes
0,0,0,0.002503,0.001278,yes
0.086207,0.0625,0,0.001088,0.005422,yes
0.086207,0.0625,0,0,0,yes
0.155172,0.125,0.333333,0,0,yes
0.103448,0.0625,0,0.012405,0.009218,yes
0.051724,0.0625,0.333333,0.000326,0.000465,yes
0.086207,0.0625,0.333333,0.001523,0.002014,yes
0,0,0.333333,0.022742,0.016654,yes
0.172414,0.125,0.333333,0.00457,0.013013,yes
0.034483,0.03125,0,0.000544,0.001549,yes
0.034483,0,0,0.000109,0.00031,yes
0.086207,0.0625,0,0.023721,0.005861,yes
0,0,0,0.002067,0.002943,yes
0.189655,0.15625,0.333333,0,0,yes
0.155172,0.0625,0.333333,0.005876,0.001576,yes
0.017241,0.59375,0.666667,0.000435,0.00031,yes
0.517241,0.375,0.666667,0.009902,0.00229,yes
0.034483,0.03125,0,0.000435,0.001239,yes
0.396552,0.25,0.333333,0.003591,0.00151,yes
0,0,0,0.008161,0.011619,yes
0.37931,0.25,0.333333,0.000435,0.00062,yes
0.068966,0.0625,0,0,0,yes
0,0,0,0.002938,0.004183,yes
0.224138,0.15625,0.333333,0.002285,0.001123,yes
0.224138,0.0625,0.333333,0.001959,0.001239,yes
0.068966,0.0625,0,0.000109,0.00031,yes
0.034483,0.03125,0,0,0,yes
0.206897,0.125,0.333333,0,0,yes
0,0,0,0,0,yes
0.155172,0.125,0.333333,0.005876,0.001704,yes
0,0,0,0.000435,0.000775,yes
0.155172,0.0625,0.333333,0.005876,0.001576,yes
0.034483,0.03125,0,0,0,yes
0.189655,0.125,0.333333,0.005441,0.002293,yes
0.051724,0.0625,0.333333,0.000326,0.000465,yes
0,0,0,0,0,yes
0,0,0,0.000109,0.00031,yes
0.068966,0.0625,0,0.000979,0.001704,yes
0.034483,0.03125,0,0.008487,0.012084,yes
0.137931,0.09375,0.333333,0.000326,0.000465,yes
0,0,0,0.000326,0.000465,yes
0.103448,0.03125,0.333333,0.000326,0.00093,yes
0.137931,0.09375,0.333333,0.015234,0.005732,yes
0.086207,0.0625,0,0.023721,0.005861,yes
0.155172,0.125,0.333333,0.001632,0.00129,yes
0,0,0.333333,0,0,yes
0,0,0,0,0,yes
0.224138,0.15625,0.333333,0.00185,0.001936,yes
0.224138,0.1875,0.333333,0.010229,0.014562,yes
0.12069,0.0625,0.333333,0.003156,0.00253,yes
0.051724,0.03125,0,0.012949,0.003459,yes
0.137931,0.09375,0,0.003591,0.001755,yes
0.396552,0.25,0.333333,0.003591,0.00151,yes
0.206897,0.125,0.333333,0,0,yes
0,0,0,0.001197,0.002014,yes
0.086207,0.0625,0,0.000109,0.00031,yes
0.103448,0.0625,0.333333,0.002829,0.003408,yes
0.206897,0.125,0.333333,0,0,yes
0.275862,0.15625,0.333333,0,0,yes
0.034483,0.03125,0,0,0,yes
0.155172,0.09375,0.666667,0.008705,0.002892,yes
0.224138,0.15625,0.333333,0.002285,0.001123,yes
0.137931,0.125,0.333333,0.000326,0.00093,yes
0.12069,0.0625,0,0.002176,0.004183,yes
0.086207,0.0625,0,0.002394,0.001549,yes
0,0,0.333333,0.003482,0.002634,yes
0.172414,0.15625,0.333333,0.005767,0.002943,yes
0.724138,0.78125,0.666667,0.004788,0.002208,yes
0.344828,0.21875,0.333333,0.007182,0.010225,yes
0.12069,0.1875,0.666667,0.001306,0.001239,yes
0.086207,0.0625,0,0.008923,0.003447,yes
0.017241,0,0,0,0,yes
0,0,0,0.001959,0.001859,yes
0.051724,0.0625,0.333333,0.000326,0.000465,yes
0,0,0,0.000109,0.00031,yes
0,0,0,0,0,yes
0,0,0,0,0,yes
0,0,0,0.000435,0.000775,yes
0.086207,0.0625,0,0,0,yes
0,0,0,0.001523,0.000723,yes
0.017241,0,0,0.003373,0.004802,yes
0,0,0,0,0,yes
0.103448,0.0625,0,0.012405,0.009218,yes
0.017241,0.03125,0,0.000109,0.00031,yes
0,0,0,0.000109,0.001549,yes
0.034483,0.03125,0.333333,0.030033,0.010844,yes
0.172414,0.15625,0,0.000871,0.002479,yes
0.155172,0.09375,0.666667,0.008705,0.002892,yes
0.275862,0.21875,0.333333,0.015452,0.021998,yes
0.155172,0.125,0.333333,0,0,yes
0.155172,0.03125,0.333333,0,0,yes
0.068966,0.0625,0,0,0,yes
0.034483,0.03125,0,0,0,yes
0,0,0,0.000435,0.00062,yes
0.103448,0.09375,0.333333,0.000326,0.000465,yes
0.189655,0.15625,0.333333,0,0,yes
0.12069,0.09375,0.333333,0.002285,0.002866,yes
0.465517,0.3125,0.666667,0.022307,0.004397,yes
0.293103,0.1875,0.333333,0.000109,0.00031,yes
0.12069,0.125,0.333333,0.000109,0.007591,yes
0.241379,0.15625,0.333333,0.000653,0.000516,yes
0.034483,0.03125,0,0.000544,0.001549,yes
0.103448,0.09375,0.333333,0.000326,0.000465,yes
0,0,0,0,0,yes
0.017241,0.75,0.666667,0.001523,0.00031,yes
0.12069,0.0625,0.333333,0,0,yes
0.086207,0.0625,0.333333,0,0,yes
0.086207,0.0625,0.333333,0,0,yes
0,0,0,0.000326,0.000465,yes
0.068966,0.03125,0.333333,0.000435,0.000775,yes
0,0,0,0.00185,0.001394,yes
0.034483,0.03125,0,0.00185,0.001084,yes
0,0,0.333333,0.028183,0.020294,yes
0.258621,0.15625,0.333333,0.004244,0.00222,yes
0.137931,0.09375,0.333333,0.000326,0.000775,yes
0.086207,0.0625,0.333333,0.001523,0.002014,yes
0.034483,0.03125,0,0.000218,0.000465,yes
0,0,0,0,0,yes
0.017241,0.09375,0,0.001088,0.000723,yes
0.051724,0.03125,0,0.000326,0.000542,yes
0,0,0,0.000109,0.00031,yes
0,0,0,0,0,yes
0.465517,0.3125,0.666667,0.022307,0.004397,yes
0.12069,0.0625,0.333333,0,0,yes
0.068966,0.0625,0,0.702829,0.501239,yes
0.137931,0.125,0,0.010229,0.014562,yes
0,0,0,0.000435,0.000775,yes
0.448276,0.3125,1,0.006202,0.002452,yes
0.12069,0.15625,0.333333,0.000544,0.00062,yes
0.155172,0.03125,0.333333,0,0,yes
0.086207,0.0625,0,0.010337,0.014717,yes
0.034483,0.03125,0,0.000109,0.00031,yes
0,0,0,0,0,yes
0,0,0,0,0,yes
0.12069,0.09375,0.333333,0.00272,0.001343,yes
0.293103,0.1875,0.333333,0.000109,0.00031,yes
0,0,0,0,0,yes
0.034483,0.03125,0,0.000218,0.000465,yes
0.086207,0.0625,0,0.002394,0.001549,yes
0,0,0,0,0,yes
0.137931,0.09375,0.333333,0.000326,0.000775,yes
0.362069,0.28125,0.333333,0.001088,0.001549,yes
0,0,0,0.00185,0.001472,yes
0.206897,0.125,0.333333,0,0,yes
0,0,0,0.000435,0.000775,yes
0.068966,0.0625,0.333333,0.002829,0.004028,yes
0,0,0,0.001197,0.002014,yes
0.086207,0.03125,0,0,0,yes
0.068966,0.0625,0.333333,0.000435,0.00031,yes
0.258621,0.1875,0.333333,0.007726,0.003032,yes
0.189655,0.125,0.333333,0,0,yes
0.086207,0.0625,0,0.003591,0.001332,yes
0.034483,0.03125,0,0,0,yes
0.068966,0.0625,0.333333,0.000544,0.000516,yes
0,0,0,0,0,yes
0.189655,0.125,0.333333,0,0,yes
0.086207,0.0625,0,0.008923,0.003447,yes
0.586207,0.34375,0.666667,0.000218,0.00062,yes
0.034483,0.03125,0.333333,0.000109,0.00031,yes
0.034483,0.03125,0,0,0,yes
0.017241,0,0,0.003373,0.004802,yes
0.224138,0.125,0.333333,0.02198,0.007901,yes
0,0,0,0.001197,0.002014,yes
0,0,0,0,0,yes
0.327586,0.25,0.333333,0.00555,0.007901,yes
0.103448,0.125,0.333333,0.009684,0.007075,yes
0.086207,0.0625,0.333333,0.00555,0.003563,yes
0.051724,0.03125,0,0.000653,0.001084,yes
0,0,0,0.000326,0.000465,yes
0.396552,0.375,0.666667,0.011534,0.008288,yes
0.103448,0.0625,0.666667,0.007617,0.002851,yes
0.051724,0.03125,0,0.000109,0.00031,yes
0,0,0.333333,0.022742,0.016654,yes
0.224138,0.0625,0.333333,0.001959,0.001239,yes
0.189655,0.15625,0.333333,0.016866,0.006584,yes
0.258621,0.21875,0.666667,0.003808,0.001284,yes
0.068966,0.0625,0.333333,0.000435,0.00031,yes
0,0,0.333333,0.022742,0.016654,yes
0.068966,0.0625,0,0,0,yes
0.086207,0.03125,0,0,0,yes
0,0,0,0.008161,0.011619,yes
0.137931,0.125,0.333333,0.000326,0.00093,yes
0.103448,0.125,0.333333,0.009684,0.007075,yes
0.034483,0.03125,0,0,0,yes
0.517241,0.375,0.666667,0.009902,0.00229,yes
0.068966,0.0625,0.333333,0.002829,0.004028,yes
0.241379,0.21875,0.333333,0.01654,0.003292,yes
0.12069,0.0625,0.333333,0,0,yes
0.068966,0.03125,0.333333,0,0,yes
0.137931,0.125,0.333333,0.000326,0.00093,yes
0.155172,0.09375,0.333333,0.004788,0.002789,yes
0,0,0,0,0,yes
0.224138,0.0625,0.333333,0.001959,0.001239,yes
0.206897,0.125,0.333333,0,0,yes
0.37931,0.25,0.333333,0.003047,0.003098,yes
0.034483,0.03125,0,0.000326,0.000387,yes
0,0,0,0,0,yes
0.068966,0.0625,0,0.000435,0.000361,yes
0.37931,0.25,0.333333,0.003047,0.003098,yes
0.172414,0.15625,0.333333,0.005767,0.002943,yes
0,0,0,0.001197,0.002014,yes
0.034483,0.03125,0,0.00185,0.001084,yes
0,0,0,0.000109,0.00031,yes
0.37931,0.25,0.333333,0.000435,0.00062,yes
0,0,0,0.000544,0.000775,yes
0.155172,0.125,0.333333,0,0,yes
0,0,0,0.008487,0.012084,yes
0.206897,0.09375,0.333333,0.000544,0.00062,yes
0,0,0,0,0,yes
0.155172,0.09375,0.333333,0.000979,0.000527,yes
0.224138,0.1875,0.333333,0.000762,0.00093,yes
0.258621,0.1875,0.666667,0.000109,0.00062,yes
0,0,0,0.000762,0.002943,yes
0.155172,0.09375,0.333333,0.000979,0.000527,yes
0.37931,0.25,0.333333,0.000435,0.00062,yes
0,0,0,0.003264,0.001653,yes
0.12069,0.15625,0.333333,0.71099,0.512858,yes
0.103448,0.03125,0.333333,0.000218,0.00062,yes
0.12069,0.125,0.333333,0.000109,0.007591,yes
0.034483,0.03125,0.333333,0.030033,0.010844,yes
0.103448,0.0625,0.333333,0.000544,0.001549,yes
0.5,0.59375,0.666667,0,0,yes
0.275862,0.21875,0.333333,0.015452,0.021998,yes
0,0,0.333333,0,0,yes
0,0,0,0,0,yes
0.103448,0.03125,0.333333,0.000218,0.00062,yes
0.103448,0.0625,0.666667,0.007617,0.002851,yes
0.37931,0.25,0.333333,0.000435,0.00062,yes
0.344828,0.21875,0.333333,0.001197,0.001136,yes
0,0,0,0,0,yes
0,0,0,0,0,yes
0.137931,0.09375,0,0,0,yes
0,0,0,0,0,yes
0.327586,0.21875,0.333333,0.007182,0.010225,yes
0.344828,0.3125,0.666667,0.001632,0.001498,yes
0.103448,0.0625,0,0.000871,0.001033,yes
0.068966,0.03125,0,0.003917,0.001975,yes
0.293103,0.1875,0.333333,0,0,yes
0.103448,0.0625,0.333333,0.002829,0.003408,yes
0.155172,0.125,0.333333,0,0,yes
0.155172,0.0625,0.333333,0.005876,0.001576,yes
0,0,0,0.000435,0.00062,yes
0,0,0,0,0,yes
0.017241,0.71875,0.666667,0.001523,0.00031,yes
0.086207,0.1875,0.333333,0.00185,0.00129,yes
0.068966,0.0625,0,0.000435,0.000361,yes
0.068966,0.0625,0.333333,0.000544,0.000516,yes
0.068966,0.21875,0.333333,0.00185,0.001653,yes
0.086207,0.0625,0,0.000109,0.00031,yes
0.327586,0.1875,0.333333,0,0,yes
0.086207,0.0625,0,0,0,yes
0.068966,0.0625,0,0,0,yes
0.344828,0.28125,0.333333,0.015452,0.021998,yes
0.017241,0.125,0,0.000544,0.00062,yes
0.189655,0.15625,0.333333,0.001197,0.001007,yes
0.086207,0.0625,0,0.010337,0.014717,yes
0,0,0,0,0,yes
0,0,0,0,0,yes
0.086207,0.0625,0,0.001088,0.005422,yes
0,0,0,0.018498,0.0134,yes
0.017241,0.0625,0,0.002176,0.003408,yes
0,0,0,0.000435,0.000775,yes
0,0,0,0.000109,0.00031,yes
0.017241,0.75,0.666667,0.001523,0.00031,yes
0.034483,0.03125,0,0.000326,0.000387,yes
0.034483,0.03125,0,0.000218,0.00031,yes
0.137931,0.09375,0.333333,0.000326,0.000775,yes
0.034483,0.03125,0,0.000326,0.000387,yes
0.155172,0.09375,0.666667,0.008705,0.002892,yes
0.448276,0.3125,1,0.006202,0.002452,yes
0.086207,0.0625,0,0.001088,0.005422,yes
0.206897,0.15625,0.333333,0.012731,0.002183,yes
0.051724,0.03125,0,0.000326,0.000542,yes
0.137931,0.09375,0,0.004897,0.006971,yes
0.103448,0.0625,0.333333,0.002829,0.003408,yes
0.293103,0.1875,0.333333,0,0,yes
0.258621,0.1875,0.666667,0.000109,0.00062,yes
0.086207,0.0625,0,0.001088,0.005422,yes
0,0,0,0,0,yes
0,0,0,0,0,yes
0.344828,0.21875,0.333333,0.007182,0.010225,yes
0.034483,0.03125,0,0,0,yes
0.034483,0.03125,0,0,0,yes
0.12069,0.09375,0.333333,0.005441,0.001504,yes
0,0,0,0.001959,0.001859,yes
0.051724,0.03125,0,0,0,yes
0.172414,0.09375,0,0,0,yes
0,0,0,0,0,yes
0.12069,0.0625,0.333333,0.022089,0.009605,yes
0,0,0,0.000435,0.00062,yes
0.12069,0.125,0.333333,0.000109,0.007591,yes
0.034483,0.03125,0,0.000109,0.00031,yes
0.068966,0.03125,0,0.003917,0.001975,yes
0.137931,0.09375,0,0.003591,0.001755,yes
0.155172,0.125,0.333333,0.005876,0.001704,yes
0.103448,0.0625,0,0.000871,0.001033,yes
0,0,0,0.000109,0.00031,yes
0.258621,0.1875,0.666667,0.000109,0.00062,yes
0.086207,0.09375,0.333333,0.000218,0.00031,yes
0.034483,0.03125,0.333333,0.008487,0.005693,yes
0.103448,0.0625,0.333333,0.022089,0.009605,yes
0.034483,0.03125,0,0,0,yes
0.224138,0.21875,0.333333,0.001088,0.001549,yes
0.086207,0.0625,0,0,0,yes
0.12069,0.09375,0.333333,0.011099,0.002576,yes
0.068966,0.0625,0,0,0,yes
0.155172,0.09375,0.333333,0.004244,0.001936,yes
0.086207,0.0625,0,0.001632,0.002634,yes
0.448276,0.3125,1,0.006202,0.002452,yes
0.344828,0.21875,0.333333,0.007182,0.010225,yes
0.413793,0.25,0.333333,0.01197,0.004621,yes
0.12069,0.125,0.333333,0.000109,0.007591,yes
0,0,0.333333,0.701959,1,yes
0.086207,0.0625,0,0,0,yes
0.189655,0.09375,0.333333,0.00272,0.001084,yes
0.396552,0.25,0.333333,0.003591,0.00151,yes
0,0,0,0,0,yes
0.327586,0.25,0.333333,0.000435,0.00062,yes
0,0,0,0,0,yes
0.017241,0.125,0,0.890642,0.634469,yes
